trace_name,split,trace_p_arrival_sample,trace_s_arrival_sample,trace_sampling_rate_hz,trace_channel,trace_npts,station_code,station_latitude_deg,station_longitude_deg,source_magnitude,source_depth_km,source_distance_km,source_latitude_deg,source_longitude_deg,event_name,preprocess_method,preprocess_highpass_hz
HRS0020007170800,train,770,1449,100.0,ZNE,11900,HRS002,34.8951,133.2755,4.3,17.0,54.95,35.375,133.419,0007170800,raw-accel,1.0
OKY0060007170800,train,613,1394,100.0,ZNE,11900,OKY006,35.0684,134.005,4.3,17.0,63.23,35.375,133.419,0007170800,raw-accel,1.0
SMN0160007170800,train,1322,2036,100.0,ZNE,11900,SMN016,35.1957,132.8146,4.3,17.0,58.386,35.375,133.419,0007170800,raw-accel,1.0
OKY0080007170800,train,550,1417,100.0,ZNE,11900,OKY008,34.8701,133.9036,4.3,17.0,71.395,35.375,133.419,0007170800,raw-accel,1.0
TTR0060007170800,train,1316,1645,100.0,ZNE,11900,TTR006,35.5106,133.6303,4.3,17.0,24.374,35.375,133.419,0007170800,raw-accel,1.0
TTR0080007170800,train,1472,1712,100.0,ZNE,12000,TTR008,35.4258,133.3301,4.3,17.0,9.843,35.375,133.419,0007170800,raw-accel,1.0
SMN0060007170800,train,376,1426,100.0,ZNE,11900,SMN006,35.1942,132.4978,4.3,17.0,86.022,35.375,133.419,0007170800,raw-accel,1.0
SMN0010007170800,train,1378,1786,100.0,ZNE,12000,SMN001,35.5372,133.1612,4.3,17.0,29.513,35.375,133.419,0007170800,raw-accel,1.0
SMN0080007170800,train,290,1485,100.0,ZNE,11900,SMN008,34.8523,132.5308,4.3,17.0,99.552,35.375,133.419,0007170800,raw-accel,1.0
OKY0070007170800,train,597,1415,100.0,ZNE,11900,OKY007,34.7807,133.6121,4.3,17.0,68.399,35.375,133.419,0007170800,raw-accel,1.0
OKY0030007170800,train,382,1427,100.0,ZNE,11900,OKY003,35.1737,134.3386,4.3,17.0,86.453,35.375,133.419,0007170800,raw-accel,1.0
OKY0040007170800,train,1444,2041,100.0,ZNE,11900,OKY004,34.9579,133.5018,4.3,17.0,46.999,35.375,133.419,0007170800,raw-accel,1.0
SMN0020007170800,train,1448,1912,100.0,ZNE,11900,SMN002,35.4714,133.0682,4.3,17.0,33.555,35.375,133.419,0007170800,raw-accel,1.0
TTR0020007170800,train,1401,2317,100.0,ZNE,11900,TTR002,35.4853,134.2198,4.3,17.0,73.606,35.375,133.419,0007170800,raw-accel,1.0
TTR0050007170800,train,1398,1877,100.0,ZNE,11900,TTR005,35.429,133.8253,4.3,17.0,37.322,35.375,133.419,0007170800,raw-accel,1.0
TTR0040007170800,train,663,1410,100.0,ZNE,11900,TTR004,35.4631,134.0684,4.3,17.0,59.673,35.375,133.419,0007170800,raw-accel,1.0
TTR0030007170800,train,550,1418,100.0,ZNE,11900,TTR003,35.3432,134.2075,4.3,17.0,71.612,35.375,133.419,0007170800,raw-accel,1.0
FKS0270412251023,train,495,1395,100.0,ZNE,11900,FKS027,37.07,139.6808,4.4,11.0,73.907,37.405,138.96,0412251023,raw-accel,1.0
FKS0290412251023,train,1393,2114,100.0,ZNE,11900,FKS029,37.0159,139.3801,4.4,11.0,57.077,37.405,138.96,0412251023,raw-accel,1.0
NIG0280412251023,train,2903,3154,200.0,ZNE,36000,NIG028,37.4261,138.8862,4.4,11.0,6.929,37.405,138.96,0412251023,raw-accel,1.0
NGN0030412251023,train,472,1490,100.0,ZNE,6000,NGN003,36.7403,138.4129,4.4,11.0,88.449,37.405,138.96,0412251023,raw-accel,1.0
NIG0170412251023,train,1401,1568,100.0,ZNE,11900,NIG017,37.4416,138.8431,4.4,11.0,11.1,37.405,138.96,0412251023,raw-accel,1.0
GNM0010412251023,train,1346,2249,100.0,ZNE,11900,GNM001,36.7722,139.2248,4.4,11.0,74.202,37.405,138.96,0412251023,raw-accel,1.0
NIG0160412251023,train,1469,1864,100.0,ZNE,11900,NIG016,37.6421,138.7676,4.4,11.0,31.361,37.405,138.96,0412251023,raw-accel,1.0
NIG0150412251023,train,887,1431,100.0,ZNE,11900,NIG015,37.6935,139.1886,4.4,11.0,37.895,37.405,138.96,0412251023,raw-accel,1.0
GNM0020412251023,train,666,1495,100.0,ZNE,11900,GNM002,36.7819,138.9695,4.4,11.0,69.31,37.405,138.96,0412251023,raw-accel,1.0
SMN0010111160633,train,1084,1420,100.0,ZNE,11900,SMN001,35.5372,133.1612,3.6,9.0,22.92,35.366,133.302,0111160633,raw-accel,1.0
OKY0040111160633,train,834,1462,100.0,ZNE,11900,OKY004,34.9579,133.5018,3.6,9.0,48.892,35.366,133.302,0111160633,raw-accel,1.0
TTR0080111160633,train,1404,1516,100.0,ZNE,11900,TTR008,35.4258,133.3301,3.6,9.0,7.123,35.366,133.302,0111160633,raw-accel,1.0
SMN0150111160633,train,1289,1460,100.0,ZNE,11900,SMN015,35.3644,133.1704,3.6,9.0,11.938,35.366,133.302,0111160633,raw-accel,1.0
OKY0050111160633,train,639,1352,100.0,ZNE,11900,OKY005,35.0098,133.7317,3.6,9.0,55.636,35.366,133.302,0111160633,raw-accel,1.0
HRS0050111160633,train,621,1435,100.0,ZNE,11900,HRS005,34.777,133.2807,3.6,9.0,65.541,35.366,133.302,0111160633,raw-accel,1.0
HRS0210111160633,train,773,1360,100.0,ZNE,11900,HRS021,34.9529,133.1171,3.6,9.0,48.927,35.366,133.302,0111160633,raw-accel,1.0
IWT0100411191740,train,467,1413,100.0,ZNE,6000,IWT010,38.9334,141.1173,4.5,75.0,41.639,38.821,141.576,0411191740,raw-accel,1.0
MYG0080411191740,train,1509,2359,100.0,ZNE,6700,MYG008,38.5769,141.4514,4.5,75.0,29.225,38.821,141.576,0411191740,raw-accel,1.0
IWT0080411191740,train,811,1671,100.0,ZNE,6000,IWT008,39.0815,141.7083,4.5,75.0,31.153,38.821,141.576,0411191740,raw-accel,1.0
IWT0050411191740,train,260,1570,100.0,ZNE,6000,IWT005,39.6472,141.9464,4.5,75.0,97.278,38.821,141.576,0411191740,raw-accel,1.0
MYG0020411191740,train,1564,2348,100.0,ZNE,9100,MYG002,38.7262,141.5109,4.5,75.0,11.96,38.821,141.576,0411191740,raw-accel,1.0
MYG0030411191740,train,1487,2340,100.0,ZNE,6600,MYG003,38.7348,141.3106,4.5,75.0,24.93,38.821,141.576,0411191740,raw-accel,1.0
MYG0040411191740,train,1558,2512,100.0,ZNE,8500,MYG004,38.7292,141.0217,4.5,75.0,49.138,38.821,141.576,0411191740,raw-accel,1.0
IWT0160411191740,train,389,1557,100.0,ZNE,6000,IWT016,39.5997,141.6789,4.5,75.0,87.065,38.821,141.576,0411191740,raw-accel,1.0
IWT0180411191740,train,277,1633,100.0,ZNE,6000,IWT018,39.6953,141.1478,4.5,75.0,104.002,38.821,141.576,0411191740,raw-accel,1.0
MYG0110411191740,train,590,1558,100.0,ZNE,6000,MYG011,38.3052,141.5044,4.5,75.0,57.707,38.821,141.576,0411191740,raw-accel,1.0
IWT0090411191740,train,1390,2246,100.0,ZNE,11900,IWT009,39.0187,141.4031,4.5,75.0,26.597,38.821,141.576,0411191740,raw-accel,1.0
IWT0120411191740,train,390,1472,100.0,ZNE,11900,IWT012,39.3209,141.1378,4.5,75.0,67.256,38.821,141.576,0411191740,raw-accel,1.0
MYG0120411191740,train,453,1552,100.0,ZNE,6000,MYG012,38.3175,141.0193,4.5,75.0,74.027,38.821,141.576,0411191740,raw-accel,1.0
IWT0070411191740,train,1283,2227,100.0,ZNE,11900,IWT007,39.2701,141.8561,4.5,75.0,55.503,38.821,141.576,0411191740,raw-accel,1.0
IWT0060411191740,train,294,1435,100.0,ZNE,11900,IWT006,39.4806,141.9652,4.5,75.0,80.68,38.821,141.576,0411191740,raw-accel,1.0
MYG0010411191740,train,1459,2251,100.0,ZNE,11900,MYG001,38.9015,141.5684,4.5,75.0,8.978,38.821,141.576,0411191740,raw-accel,1.0
IWT0130411191740,train,613,1593,100.0,ZNE,6000,IWT013,39.3367,141.5378,4.5,75.0,57.454,38.821,141.576,0411191740,raw-accel,1.0
IWT0249908030032,dev,1452,2418,100.0,ZNE,11900,IWT024,40.2632,141.2901,4.5,52.0,73.17,40.07,142.113,9908030032,raw-accel,1.0
IWT0239908030032,dev,634,1476,100.0,ZNE,11900,IWT023,40.0366,141.4502,4.5,52.0,56.551,40.07,142.113,9908030032,raw-accel,1.0
IWT0209908030032,dev,475,1429,100.0,ZNE,11900,IWT020,39.7841,141.3295,4.5,52.0,74.008,40.07,142.113,9908030032,raw-accel,1.0
IWT0169908030032,dev,637,1475,100.0,ZNE,11900,IWT016,39.5997,141.6789,4.5,52.0,64.117,40.07,142.113,9908030032,raw-accel,1.0
IWT0079908030032,dev,340,1503,100.0,ZNE,11900,IWT007,39.2701,141.8561,4.5,52.0,91.648,40.07,142.113,9908030032,raw-accel,1.0
AOM0149908030032,dev,1475,2779,100.0,ZNE,11900,AOM014,40.4371,140.9406,4.5,52.0,107.571,40.07,142.113,9908030032,raw-accel,1.0
AOM0139908030032,dev,1439,2457,100.0,ZNE,11900,AOM013,40.4124,141.28,4.5,52.0,80.325,40.07,142.113,9908030032,raw-accel,1.0
IWT0049908030032,dev,771,1432,100.0,ZNE,12000,IWT004,39.7369,141.9697,4.5,52.0,39.015,40.07,142.113,9908030032,raw-accel,1.0
IWT0039908030032,dev,1025,1611,100.0,ZNE,11900,IWT003,40.0083,141.8861,4.5,52.0,20.504,40.07,142.113,9908030032,raw-accel,1.0
IWT0219908030032,dev,1365,2498,100.0,ZNE,11900,IWT021,39.9203,141.082,4.5,52.0,89.415,40.07,142.113,9908030032,raw-accel,1.0
IWT0229908030032,dev,280,1354,100.0,ZNE,11900,IWT022,40.1011,141.0523,4.5,52.0,90.329,40.07,142.113,9908030032,raw-accel,1.0
IWT0029908030032,dev,793,1431,100.0,ZNE,11900,IWT002,40.1819,141.7641,4.5,52.0,32.177,40.07,142.113,9908030032,raw-accel,1.0
IWT0179908030032,dev,483,1428,100.0,ZNE,11900,IWT017,39.6336,141.4376,4.5,52.0,75.379,40.07,142.113,9908030032,raw-accel,1.0
IWT0019908030032,dev,1459,2229,100.0,ZNE,11900,IWT001,40.4099,141.7191,4.5,52.0,50.475,40.07,142.113,9908030032,raw-accel,1.0
AOM0129908030032,dev,1409,2354,100.0,ZNE,11900,AOM012,40.5138,141.4805,4.5,52.0,72.911,40.07,142.113,9908030032,raw-accel,1.0
IWT0069908030032,dev,537,1465,100.0,ZNE,11900,IWT006,39.4806,141.9652,4.5,52.0,66.763,40.07,142.113,9908030032,raw-accel,1.0
AOM0119908030032,dev,1431,2536,100.0,ZNE,11900,AOM011,40.683,141.3696,4.5,52.0,92.824,40.07,142.113,9908030032,raw-accel,1.0
IWT0199908030032,dev,1368,2027,100.0,ZNE,11900,IWT019,39.8428,141.7952,4.5,52.0,37.051,40.07,142.113,9908030032,raw-accel,1.0
IWT0080212020802,train,680,1440,100.0,ZNE,11900,IWT008,39.0815,141.7083,4.6,54.0,48.521,38.666,141.879,0212020802,raw-accel,1.0
IWT0060212020802,train,328,1424,100.0,ZNE,11900,IWT006,39.4806,141.9652,4.6,54.0,90.91,38.666,141.879,0212020802,raw-accel,1.0
MYG0010212020802,train,1392,2091,100.0,ZNE,11900,MYG001,38.9015,141.5684,4.6,54.0,37.568,38.666,141.879,0212020802,raw-accel,1.0
MYG0080212020802,train,710,1411,100.0,ZNE,11900,MYG008,38.5769,141.4514,4.6,54.0,38.457,38.666,141.879,0212020802,raw-accel,1.0
IWT0070212020802,train,565,1457,100.0,ZNE,11900,IWT007,39.2701,141.8561,4.6,54.0,67.221,38.666,141.879,0212020802,raw-accel,1.0
IWT0090212020802,train,1384,2211,100.0,ZNE,11900,IWT009,39.0187,141.4031,4.6,54.0,56.909,38.666,141.879,0212020802,raw-accel,1.0
MYG0040212020802,train,426,1384,100.0,ZNE,11900,MYG004,38.7292,141.0217,4.6,54.0,74.751,38.666,141.879,0212020802,raw-accel,1.0
MYG0030212020802,train,717,1493,100.0,ZNE,11900,MYG003,38.7348,141.3106,4.6,54.0,49.929,38.666,141.879,0212020802,raw-accel,1.0
MYG0110212020802,train,1028,1843,100.0,ZNE,11900,MYG011,38.2972,141.5043,4.6,54.0,52.412,38.666,141.879,0212020802,raw-accel,1.0
MYG0020212020802,train,1270,1952,100.0,ZNE,11900,MYG002,38.7262,141.5109,4.6,54.0,32.648,38.666,141.879,0212020802,raw-accel,1.0
HRS0050312072335,train,666,1447,100.0,ZNE,11900,HRS005,34.777,133.2807,3.2,14.0,62.993,35.343,133.305,0312072335,raw-accel,1.0
SMN0160312072335,train,801,1391,100.0,ZNE,11900,SMN016,35.1957,132.8146,3.2,14.0,47.451,35.343,133.305,0312072335,raw-accel,1.0
SMN0040312072335,train,936,1423,100.0,ZNE,12000,SMN004,35.2881,132.9004,3.2,14.0,37.225,35.343,133.305,0312072335,raw-accel,1.0
SMN0010312072335,train,1060,1431,100.0,ZNE,11900,SMN001,35.5372,133.1612,3.2,14.0,25.226,35.343,133.305,0312072335,raw-accel,1.0
TTR0080312072335,train,1241,1456,100.0,ZNE,11900,TTR008,35.4258,133.3301,3.2,14.0,9.487,35.343,133.305,0312072335,raw-accel,1.0
NGN0190107011631,dev,1426,1637,100.0,ZNE,11900,NGN019,35.8562,137.7078,3.8,9.0,14.766,35.856,137.544,0107011631,raw-accel,1.0
GIF0060107011631,dev,775,1473,100.0,ZNE,11900,GIF006,36.0333,136.9528,3.8,9.0,56.771,35.856,137.544,0107011631,raw-accel,1.0
GIF0100107011631,dev,1080,1469,100.0,ZNE,11900,GIF010,35.8029,137.245,3.8,9.0,27.603,35.856,137.544,0107011631,raw-accel,1.0
NGN0180107011631,dev,1479,1576,100.0,ZNE,11900,NGN018,35.8132,137.5295,3.8,9.0,4.937,35.856,137.544,0107011631,raw-accel,1.0
GIF0080107011631,dev,1370,1736,100.0,ZNE,11900,GIF008,35.9515,137.26,3.8,9.0,27.704,35.856,137.544,0107011631,raw-accel,1.0
NGN0220107011631,dev,1065,1427,100.0,ZNE,11900,NGN022,35.6079,137.6125,3.8,9.0,28.28,35.856,137.544,0107011631,raw-accel,1.0
NIG0210502262314,train,1433,1615,100.0,ZNE,11900,NIG021,37.1281,138.7468,4.0,9.0,6.348,37.168,138.798,0502262314,raw-accel,1.0
GNM0010502262314,train,748,1494,100.0,ZNE,11900,GNM001,36.7722,139.2248,4.0,9.0,58.108,37.168,138.798,0502262314,raw-accel,1.0
GNM0020502262314,train,836,1435,100.0,ZNE,11900,GNM002,36.7819,138.9695,4.0,9.0,45.568,37.168,138.798,0502262314,raw-accel,1.0
NIG0220502262314,train,1167,1414,100.0,ZNE,11900,NIG022,37.0364,138.8462,4.0,9.0,15.249,37.168,138.798,0502262314,raw-accel,1.0
MIE0040211191836,train,510,1298,100.0,ZNE,11900,MIE004,34.8569,136.4493,4.2,14.0,67.606,35.453,136.304,0211191836,raw-accel,1.0
GIF0260211191836,train,862,1378,100.0,ZNE,12000,GIF026,35.5912,136.7414,4.2,14.0,42.475,35.453,136.304,0211191836,raw-accel,1.0
SIG0120211191836,train,703,1444,100.0,ZNE,11900,SIG012,34.9043,136.2307,4.2,14.0,61.393,35.453,136.304,0211191836,raw-accel,1.0
FKI0060211191836,train,969,1423,100.0,ZNE,11900,FKI006,35.7731,136.1998,4.2,14.0,36.829,35.453,136.304,0211191836,raw-accel,1.0
OSK0010211191836,train,1388,2558,100.0,ZNE,11900,OSK001,34.9707,135.39,4.2,14.0,98.876,35.453,136.304,0211191836,raw-accel,1.0
KYT0120211191836,train,645,1468,100.0,ZNE,11900,KYT012,34.9962,135.8188,4.2,14.0,67.268,35.453,136.304,0211191836,raw-accel,1.0
KYT0070211191836,train,1372,2091,100.0,ZNE,11900,KYT007,35.3057,135.713,4.2,14.0,56.044,35.453,136.304,0211191836,raw-accel,1.0
SIG0010211191836,train,1419,1636,100.0,ZNE,11900,SIG001,35.5398,136.2065,4.2,14.0,13.083,35.453,136.304,0211191836,raw-accel,1.0
HYG0150211191836,train,1362,2655,100.0,ZNE,11900,HYG015,34.9515,135.2713,4.2,14.0,109.181,35.453,136.304,0211191836,raw-accel,1.0
SIG0060211191836,train,1420,1968,100.0,ZNE,11900,SIG006,35.2001,135.921,4.2,14.0,44.712,35.453,136.304,0211191836,raw-accel,1.0
AIC0020211191836,train,719,1436,100.0,ZNE,11900,AIC002,35.2979,136.9153,4.2,14.0,58.061,35.453,136.304,0211191836,raw-accel,1.0
FKI0040211191836,train,671,1391,100.0,ZNE,11900,FKI004,35.9789,136.4865,4.2,14.0,60.771,35.453,136.304,0211191836,raw-accel,1.0
GIF0200211191836,train,1438,1966,100.0,ZNE,11900,GIF020,35.4243,136.7553,4.2,14.0,41.021,35.453,136.304,0211191836,raw-accel,1.0
KYT0100211191836,train,1372,2039,100.0,ZNE,11900,KYT010,35.2098,135.7738,4.2,14.0,55.194,35.453,136.304,0211191836,raw-accel,1.0
GIF0120211191836,train,1201,1546,100.0,ZNE,11900,GIF012,35.6365,136.4882,4.2,14.0,26.353,35.453,136.304,0211191836,raw-accel,1.0
SIG0030211191836,train,1392,1562,100.0,ZNE,11900,SIG003,35.377,136.264,4.2,14.0,9.198,35.453,136.304,0211191836,raw-accel,1.0
GIF0060305180323,train,697,1453,100.0,ZNE,11900,GIF006,36.0333,136.9528,4.5,7.0,60.745,35.866,137.595,0305180323,raw-accel,1.0
GIF0010305180323,train,464,1424,100.0,ZNE,11900,GIF001,36.2742,136.8978,4.5,7.0,77.397,35.866,137.595,0305180323,raw-accel,1.0
NGN0170305180323,train,1473,1793,100.0,ZNE,11900,NGN017,35.9748,137.8255,4.5,7.0,24.032,35.866,137.595,0305180323,raw-accel,1.0
GIF0190305180323,train,791,1399,100.0,ZNE,11900,GIF019,35.4495,137.4039,4.5,7.0,49.44,35.866,137.595,0305180323,raw-accel,1.0
GIF0100305180323,train,1415,1826,100.0,ZNE,11900,GIF010,35.8029,137.245,4.5,7.0,32.331,35.866,137.595,0305180323,raw-accel,1.0
GIF0140305180323,train,1453,1786,100.0,ZNE,11900,GIF014,35.6576,137.4258,4.5,7.0,27.758,35.866,137.595,0305180323,raw-accel,1.0
GIF0050305180323,train,910,1483,100.0,ZNE,11900,GIF005,36.1536,137.2514,4.5,7.0,44.486,35.866,137.595,0305180323,raw-accel,1.0
GIF0020305180323,train,607,1442,100.0,ZNE,11900,GIF002,36.2734,137.0253,4.5,7.0,68.386,35.866,137.595,0305180323,raw-accel,1.0
YMN0100305180323,train,453,1316,100.0,ZNE,11900,YMN010,35.7918,138.4096,4.5,7.0,73.922,35.866,137.595,0305180323,raw-accel,1.0
NGN0210305180323,train,934,1417,100.0,ZNE,11900,NGN021,35.7304,137.9341,4.5,7.0,34.107,35.866,137.595,0305180323,raw-accel,1.0
AIC0090305180323,train,274,1428,100.0,ZNE,11900,AIC009,35.0812,137.1464,4.5,7.0,96.285,35.866,137.595,0305180323,raw-accel,1.0
GIF0260305180323,train,552,1573,100.0,ZNE,11900,GIF026,35.5912,136.7414,4.5,7.0,82.913,35.866,137.595,0305180323,raw-accel,1.0
GIF0210305180323,train,570,1438,100.0,ZNE,11900,GIF021,35.4426,137.0,4.5,7.0,71.48,35.866,137.595,0305180323,raw-accel,1.0
GIF0150305180323,train,579,1434,100.0,ZNE,11900,GIF015,35.5454,136.9072,4.5,7.0,71.628,35.866,137.595,0305180323,raw-accel,1.0
GIF0030305180323,train,724,1431,100.0,ZNE,11900,GIF003,36.3322,137.3014,4.5,7.0,58.181,35.866,137.595,0305180323,raw-accel,1.0
GIF0040305180323,train,898,1399,100.0,ZNE,11900,GIF004,36.2492,137.5174,4.5,7.0,43.189,35.866,137.595,0305180323,raw-accel,1.0
SZO0220305180323,train,330,1361,100.0,ZNE,11900,SZO022,35.0916,137.8136,4.5,7.0,88.38,35.866,137.595,0305180323,raw-accel,1.0
NGN0160305180323,train,1387,2130,100.0,ZNE,11900,NGN016,35.9151,138.2421,4.5,7.0,58.564,35.866,137.595,0305180323,raw-accel,1.0
GIF0070305180323,train,1408,1729,100.0,ZNE,13800,GIF007,36.0378,137.4861,4.5,7.0,21.478,35.866,137.595,0305180323,raw-accel,1.0
NGN0180305180323,train,1404,1567,100.0,ZNE,11900,NGN018,35.8132,137.5295,4.5,7.0,8.329,35.866,137.595,0305180323,raw-accel,1.0
GIF0160305180323,train,810,1500,100.0,ZNE,11900,GIF016,35.5424,137.1191,4.5,7.0,56.063,35.866,137.595,0305180323,raw-accel,1.0
AIC0080305180323,train,397,1408,100.0,ZNE,11900,AIC008,35.0977,137.5697,4.5,7.0,85.486,35.866,137.595,0305180323,raw-accel,1.0
NGN0200305180323,train,1421,1827,100.0,ZNE,11900,NGN020,35.8282,137.9532,4.5,7.0,32.567,35.866,137.595,0305180323,raw-accel,1.0
GIF0240305180323,train,670,1476,100.0,ZNE,11900,GIF024,35.3009,137.387,4.5,7.0,65.61,35.866,137.595,0305180323,raw-accel,1.0
FKI0110305180323,train,361,1399,100.0,ZNE,11900,FKI011,35.9053,136.6706,4.5,7.0,83.416,35.866,137.595,0305180323,raw-accel,1.0
AIC0020305180323,train,348,1398,100.0,ZNE,11900,AIC002,35.2979,136.9153,4.5,7.0,88.164,35.866,137.595,0305180323,raw-accel,1.0
NGN0230305180323,train,807,1452,100.0,ZNE,11900,NGN023,35.5787,138.0338,4.5,7.0,50.903,35.866,137.595,0305180323,raw-accel,1.0
NGN0240305180323,train,1414,1948,100.0,ZNE,11900,NGN024,35.5232,137.8374,4.5,7.0,43.968,35.866,137.595,0305180323,raw-accel,1.0
TYM0110305180323,train,441,1390,100.0,ZNE,11900,TYM011,36.5781,137.385,4.5,7.0,81.415,35.866,137.595,0305180323,raw-accel,1.0
NGN0150305180323,train,661,1253,100.0,ZNE,11900,NGN015,36.0454,138.1116,4.5,7.0,50.611,35.866,137.595,0305180323,raw-accel,1.0
GIF0090305180323,train,538,1388,100.0,ZNE,11900,GIF009,35.9219,136.8311,4.5,7.0,69.111,35.866,137.595,0305180323,raw-accel,1.0
NGN0250305180323,train,527,1370,100.0,ZNE,11900,NGN025,35.2807,137.8567,4.5,7.0,69.272,35.866,137.595,0305180323,raw-accel,1.0
NGN0220305180323,train,1438,1810,100.0,ZNE,11900,NGN022,35.6079,137.6125,4.5,7.0,28.751,35.866,137.595,0305180323,raw-accel,1.0
YMN0080305180323,train,429,1445,100.0,ZNE,11900,YMN008,35.432,138.3321,4.5,7.0,82.271,35.866,137.595,0305180323,raw-accel,1.0
GIF0080305180323,train,1392,1812,100.0,ZNE,11900,GIF008,35.9515,137.26,4.5,7.0,31.642,35.866,137.595,0305180323,raw-accel,1.0
NGN0130305180323,train,931,1426,100.0,ZNE,11900,NGN013,36.1833,137.7852,4.5,7.0,39.221,35.866,137.595,0305180323,raw-accel,1.0
AIC0070110252012,train,670,1423,100.0,ZNE,11900,AIC007,35.1394,137.3353,3.7,13.0,58.37,35.416,136.789,0110252012,raw-accel,1.0
GIF0170110252012,train,1368,1697,100.0,ZNE,11900,GIF017,35.487,136.5679,3.7,13.0,21.533,35.416,136.789,0110252012,raw-accel,1.0
GIF0230110252012,train,1366,1883,100.0,ZNE,11900,GIF023,35.3882,137.2158,3.7,13.0,38.818,35.416,136.789,0110252012,raw-accel,1.0
MIE0010110252012,train,881,1351,100.0,ZNE,11900,MIE001,35.1718,136.4943,3.7,13.0,38.125,35.416,136.789,0110252012,raw-accel,1.0
GIF0160110252012,train,1354,1837,100.0,ZNE,11900,GIF016,35.5424,137.1191,3.7,13.0,33.039,35.416,136.789,0110252012,raw-accel,1.0
GIF0120110252012,train,994,1416,100.0,ZNE,11900,GIF012,35.6365,136.4882,3.7,13.0,36.646,35.416,136.789,0110252012,raw-accel,1.0
GIF0150110252012,train,1134,1398,100.0,ZNE,12000,GIF015,35.5454,136.9072,3.7,13.0,17.938,35.416,136.789,0110252012,raw-accel,1.0
AIC0020110252012,train,1135,1430,100.0,ZNE,11900,AIC002,35.2979,136.9153,3.7,13.0,17.43,35.416,136.789,0110252012,raw-accel,1.0
NAR0020101260842,train,793,1396,100.0,ZNE,11900,NAR002,34.6683,135.8352,3.9,14.0,48.705,35.086,135.675,0101260842,raw-accel,1.0
KYT0130101260842,train,1408,1772,100.0,ZNE,11900,KYT013,34.8784,135.8047,3.9,14.0,25.94,35.086,135.675,0101260842,raw-accel,1.0
NAR0010101260842,train,864,1400,100.0,ZNE,11900,NAR001,34.7154,135.7272,3.9,14.0,41.495,35.086,135.675,0101260842,raw-accel,1.0
HYG0180101260842,train,329,1476,100.0,ZNE,11900,HYG018,34.8143,134.687,3.9,14.0,95.007,35.086,135.675,0101260842,raw-accel,1.0
OSK0090101260842,train,462,1401,100.0,ZNE,11900,OSK009,34.4366,135.5816,3.9,14.0,72.733,35.086,135.675,0101260842,raw-accel,1.0
SIG0080101260842,train,678,1387,100.0,ZNE,11900,SIG008,35.0701,136.2946,3.9,14.0,56.426,35.086,135.675,0101260842,raw-accel,1.0
HYG0150101260842,train,1424,1938,100.0,ZNE,11900,HYG015,34.9515,135.2713,3.9,14.0,39.7,35.086,135.675,0101260842,raw-accel,1.0
MIE0080101260842,train,615,1388,100.0,ZNE,11900,MIE008,34.6285,136.1073,3.9,14.0,64.391,35.086,135.675,0101260842,raw-accel,1.0
KYT0090101260842,train,1178,1440,100.0,ZNE,11900,KYT009,35.1637,135.5016,3.9,14.0,17.987,35.086,135.675,0101260842,raw-accel,1.0
KYT0070101260842,train,1461,1797,100.0,ZNE,11900,KYT007,35.3057,135.713,3.9,14.0,24.679,35.086,135.675,0101260842,raw-accel,1.0
KYT0120101260842,train,1425,1722,100.0,ZNE,11900,KYT012,34.9962,135.8188,3.9,14.0,16.47,35.086,135.675,0101260842,raw-accel,1.0
SIG0090101260842,train,1384,1889,100.0,ZNE,11900,SIG009,35.0051,136.0854,3.9,14.0,38.439,35.086,135.675,0101260842,raw-accel,1.0
OSK0010101260842,train,1449,1845,100.0,ZNE,11900,OSK001,34.9707,135.39,3.9,14.0,28.953,35.086,135.675,0101260842,raw-accel,1.0
FKI0100101260842,train,923,1462,100.0,ZNE,11900,FKI010,35.4904,135.551,3.9,14.0,46.367,35.086,135.675,0101260842,raw-accel,1.0
SIG0120101260842,train,756,1436,100.0,ZNE,11900,SIG012,34.9043,136.2307,3.9,14.0,54.518,35.086,135.675,0101260842,raw-accel,1.0
MIE0040101260842,train,512,1446,100.0,ZNE,11900,MIE004,34.8569,136.4493,3.9,14.0,75.031,35.086,135.675,0101260842,raw-accel,1.0
MIE0070101260842,train,1428,2376,100.0,ZNE,11900,MIE007,34.651,136.3404,3.9,14.0,77.641,35.086,135.675,0101260842,raw-accel,1.0
HYG0050101260842,train,452,1390,100.0,ZNE,11900,HYG005,35.3407,134.8619,3.9,14.0,79.133,35.086,135.675,0101260842,raw-accel,1.0
SIG0040101260842,train,1449,1873,100.0,ZNE,11900,SIG004,35.3476,135.9184,3.9,14.0,36.549,35.086,135.675,0101260842,raw-accel,1.0
HYG0100101260842,train,1408,1982,100.0,ZNE,11900,HYG010,35.0593,135.1777,3.9,14.0,45.367,35.086,135.675,0101260842,raw-accel,1.0
KYT0110101260842,train,1415,1647,100.0,ZNE,11900,KYT011,35.017,135.5638,3.9,14.0,12.705,35.086,135.675,0101260842,raw-accel,1.0
SIG0020101260842,train,777,1353,100.0,ZNE,11900,SIG002,35.4215,136.0243,3.9,14.0,48.98,35.086,135.675,0101260842,raw-accel,1.0
SIG0100101260842,train,1069,1413,100.0,ZNE,11900,SIG010,34.9718,135.8965,3.9,14.0,23.84,35.086,135.675,0101260842,raw-accel,1.0
